Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-04-20,209.949997,210.919998,209.389999,210.100006,184.154602,81100300,645
2016-04-21,210.119995,210.25,208.649994,208.970001,183.164139,85695000,646
2016-04-22,208.550003,209.289993,207.910004,208.970001,183.164139,99251700,647
2016-04-25,208.259995,208.660004,207.539993,208.610001,182.848618,66166500,648
2016-04-26,209.039993,209.520004,208.360001,208.919998,183.1203,75864200,649
2016-04-27,208.470001,209.809998,208.050003,209.350006,183.497208,77329400,650
2016-04-28,208.460007,209.759995,206.960007,207.449997,181.831848,97216200,651
2016-04-29,206.720001,207.130005,205.029999,206.330002,180.850174,142424100,652
2016-05-02,206.919998,208.179993,206.410004,207.970001,182.287613,62188000,653
2016-05-03,206.520004,206.800003,205.279999,206.160004,180.701157,106422100,654
2016-05-04,204.990005,205.850006,204.419998,205.009995,179.69313,92243800,655
2016-05-05,205.559998,205.979996,204.470001,204.970001,179.658112,67619200,656
2016-05-06,204.059998,205.770004,203.880005,205.720001,180.315506,89315000,657
2016-05-09,205.570007,206.399994,205.360001,205.889999,180.464493,74374900,658
2016-05-10,206.720001,208.470001,206.639999,208.449997,182.708405,77472200,659
2016-05-11,207.910004,208.539993,206.5,206.5,180.999191,81727000,660
2016-05-12,207.289993,207.490005,205.369995,206.559998,181.051743,89586300,661
2016-05-13,206.210007,206.860001,204.380005,204.759995,179.473999,96474600,662
2016-05-16,204.960007,207.339996,204.889999,206.779999,181.244614,77486800,663
2016-05-17,206.460007,206.800003,204.229996,204.850006,179.552917,114924900,664
